,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9071,3DS,2012,Action,Marvelous Entertainment,0.0,0.0,0.14,0.0,0.14
2349,X360,2012,Role-Playing,Electronic Arts,0.55,0.25,0.01,0.07,0.89
6650,X360,2012,Action,Activision,0.14,0.09,0.0,0.02,0.25
3206,3DS,2012,Action,Activision,0.38,0.2,0.0,0.05,0.63
13746,PSP,2012,Action,Ackkstudios,0.0,0.0,0.04,0.0,0.04
4325,DS,2012,Misc,Activision,0.03,0.37,0.0,0.05,0.45
2356,X360,2012,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
5462,PS3,2012,Shooter,Take-Two Interactive,0.14,0.14,0.0,0.05,0.33
3125,PS3,2012,Fighting,Tecmo Koei,0.23,0.15,0.2,0.07,0.65
13751,PC,2012,Action,Capcom,0.0,0.03,0.0,0.01,0.04
4943,WiiU,2012,Misc,Ubisoft,0.22,0.14,0.0,0.03,0.39
111,Wii,2012,Misc,Ubisoft,4.14,2.21,0.0,0.56,6.91
5485,PC,2012,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33
2388,PS3,2012,Role-Playing,Electronic Arts,0.37,0.3,0.09,0.11,0.87
16285,X360,2012,Action,Yeti,0.0,0.0,0.01,0.0,0.01
13157,X360,2012,Sports,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.05
3222,X360,2012,Racing,Sega,0.2,0.37,0.0,0.06,0.63
7213,PC,2012,Action,Warner Bros. Interactive Entertainment,0.05,0.14,0.0,0.03,0.22
65,X360,2012,Shooter,Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76
16096,PSP,2012,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01
9372,WiiU,2012,Action,Activision,0.12,0.0,0.0,0.01,0.13
6633,PS3,2012,Role-Playing,Focus Home Interactive,0.1,0.11,0.0,0.04,0.25
8839,PS3,2012,Shooter,EA Games,0.07,0.06,0.0,0.02,0.15
16300,PSP,2012,Action,NetRevo,0.0,0.0,0.01,0.0,0.01
181,PC,2012,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2
11729,3DS,2012,Action,Alchemist,0.0,0.0,0.08,0.0,0.08
9389,WiiU,2012,Shooter,Activision,0.07,0.05,0.0,0.01,0.13
2850,WiiU,2012,Role-Playing,Nintendo,0.26,0.19,0.22,0.04,0.72
1555,3DS,2012,Role-Playing,Nintendo,0.44,0.3,0.47,0.06,1.27
12650,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
2456,PS3,2012,Action,Capcom,0.42,0.21,0.11,0.1,0.84
9771,3DS,2012,Platform,Sega,0.07,0.04,0.0,0.01,0.12
183,WiiU,2012,Platform,Nintendo,2.32,1.3,1.27,0.31,5.19
1548,3DS,2012,Action,Nintendo,0.48,0.35,0.36,0.07,1.28
10127,3DS,2012,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11
1545,X360,2012,Action,THQ,0.72,0.45,0.0,0.11,1.28
13860,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
2451,X360,2012,Shooter,505 Games,0.46,0.29,0.02,0.07,0.85
4473,PS3,2012,Misc,Ubisoft,0.26,0.12,0.0,0.06,0.44
5342,PS3,2012,Racing,Codemasters,0.06,0.21,0.0,0.08,0.35
13156,PS3,2012,Strategy,Slitherine Software,0.0,0.04,0.0,0.01,0.05
12735,PSV,2012,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
4917,3DS,2012,Role-Playing,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39
5492,X360,2012,Action,Konami Digital Entertainment,0.22,0.08,0.0,0.03,0.33
9998,PS3,2012,Action,Sega,0.0,0.0,0.11,0.0,0.11
2106,PC,2012,Shooter,Ubisoft,0.21,0.62,0.0,0.14,0.98
5129,PSP,2012,Action,Electronic Arts,0.05,0.19,0.02,0.1,0.37
8808,PSP,2012,Action,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15
9326,PSP,2012,Action,Nihon Falcom Corporation,0.0,0.0,0.14,0.0,0.14
2407,PS3,2012,Role-Playing,Namco Bandai Games,0.2,0.15,0.45,0.07,0.87
4906,X360,2012,Shooter,Take-Two Interactive,0.24,0.12,0.0,0.03,0.39
9370,PC,2012,Action,SCS Software,0.0,0.12,0.0,0.02,0.13
9337,3DS,2012,Action,Rocket Company,0.0,0.0,0.13,0.0,0.13
2412,PS3,2012,Action,THQ,0.35,0.37,0.01,0.14,0.86
1580,X360,2012,Action,Warner Bros. Interactive Entertainment,0.63,0.51,0.0,0.11,1.26
9352,PSP,2012,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
13820,3DS,2012,Adventure,Unknown,0.0,0.0,0.04,0.0,0.04
16145,PC,2012,Puzzle,Focus Multimedia,0.0,0.01,0.0,0.0,0.01
16289,PC,2012,Strategy,Ascaron Entertainment,0.0,0.01,0.0,0.0,0.01
12059,PSP,2012,Action,Unknown,0.0,0.0,0.07,0.0,0.07
2102,PC,2012,Simulation,Focus Home Interactive,0.0,0.8,0.0,0.18,0.99
12063,WiiU,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0.0,0.07
13155,3DS,2012,Action,Level 5,0.0,0.0,0.05,0.0,0.05
7212,PSV,2012,Action,Ubisoft,0.09,0.1,0.0,0.04,0.22
8656,PS3,2012,Role-Playing,Nippon Ichi Software,0.04,0.03,0.08,0.01,0.16
13705,PSP,2012,Role-Playing,Spike,0.0,0.0,0.04,0.0,0.04
8928,PC,2012,Racing,Codemasters,0.01,0.11,0.0,0.03,0.15
13556,PSP,2012,Role-Playing,Compile Heart,0.0,0.0,0.04,0.0,0.04
3167,PSV,2012,Action,Sony Computer Entertainment,0.26,0.2,0.09,0.1,0.64
1742,PSV,2012,Racing,Electronic Arts,0.38,0.52,0.01,0.25,1.16
11685,PS3,2012,Shooter,Ubisoft,0.01,0.05,0.0,0.02,0.08
16407,PSP,2012,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
12949,PSP,2012,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05
11942,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
5086,WiiU,2012,Sports,Ubisoft,0.21,0.12,0.0,0.04,0.37
16121,Wii,2012,Racing,Mastertronic,0.0,0.01,0.0,0.0,0.01
12947,PS3,2012,Shooter,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
5392,PS3,2012,Action,Konami Digital Entertainment,0.15,0.11,0.03,0.05,0.34
1734,PC,2012,Sports,Sega,0.0,0.95,0.0,0.22,1.17
2250,X360,2012,Sports,Electronic Arts,0.17,0.65,0.0,0.1,0.92
12939,3DS,2012,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
2164,PS3,2012,Shooter,Ubisoft,0.41,0.33,0.09,0.12,0.96
2973,Wii,2012,Action,Nintendo,0.34,0.0,0.33,0.02,0.68
6722,X360,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.25
13543,PS3,2012,Adventure,Aqua Plus,0.0,0.0,0.04,0.0,0.04
1725,X360,2012,Action,Electronic Arts,0.58,0.47,0.01,0.1,1.17
9199,PC,2012,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14
9206,WiiU,2012,Action,Activision,0.09,0.03,0.0,0.01,0.14
5429,PSV,2012,Racing,Sony Computer Entertainment,0.17,0.12,0.0,0.05,0.34
10035,3DS,2012,Sports,Nintendo,0.0,0.0,0.11,0.0,0.11
13632,Wii,2012,Action,Funbox Media,0.0,0.04,0.0,0.0,0.04
5026,3DS,2012,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38
2227,PS3,2012,Sports,Electronic Arts,0.35,0.42,0.02,0.14,0.93
8746,PC,2012,Adventure,Daedalic,0.0,0.13,0.0,0.03,0.15
11907,3DS,2012,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
9126,3DS,2012,Action,Excalibur Publishing,0.0,0.12,0.0,0.02,0.14
11898,PC,2012,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,0.07
7133,PC,2012,Shooter,Take-Two Interactive,0.11,0.09,0.0,0.03,0.23
128,PS3,2012,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5
11676,PC,2012,Racing,Electronic Arts,0.0,0.06,0.0,0.02,0.08
3147,X360,2012,Strategy,Take-Two Interactive,0.36,0.23,0.0,0.05,0.64
2202,PC,2012,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
6995,PSV,2012,Misc,Sega,0.0,0.0,0.23,0.0,0.23
9176,3DS,2012,Action,Activision,0.12,0.01,0.0,0.01,0.14
2204,3DS,2012,Sports,Nintendo,0.26,0.29,0.33,0.05,0.94
16127,PS3,2012,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01
2205,X360,2012,Action,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
11893,3DS,2012,Shooter,Capcom,0.0,0.0,0.07,0.0,0.07
13569,PSV,2012,Role-Playing,Level 5,0.0,0.0,0.04,0.0,0.04
12991,PSP,2012,Adventure,Kadokawa Shoten,0.0,0.0,0.05,0.0,0.05
5055,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.26,0.09,0.0,0.03,0.38
13565,PS3,2012,Platform,D3Publisher,0.0,0.0,0.04,0.0,0.04
2224,PC,2012,Shooter,Take-Two Interactive,0.42,0.41,0.0,0.11,0.93
5052,3DS,2012,Role-Playing,Atlus,0.12,0.05,0.2,0.01,0.38
7199,PC,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0.0,0.03,0.22
9144,WiiU,2012,Action,Ubisoft,0.06,0.07,0.0,0.01,0.14
12643,DS,2012,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06
1806,3DS,2012,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13
8698,PC,2012,Action,Nordic Games,0.03,0.1,0.0,0.03,0.16
4525,X360,2012,Shooter,Take-Two Interactive,0.21,0.19,0.0,0.04,0.43
9092,PS3,2012,Action,Capcom,0.0,0.0,0.14,0.0,0.14
4533,PC,2012,Shooter,Take-Two Interactive,0.15,0.22,0.0,0.06,0.43
1692,3DS,2012,Sports,Sega,0.18,0.64,0.27,0.1,1.19
2154,Wii,2012,Role-Playing,Square Enix,0.0,0.0,0.96,0.0,0.96
2151,PS3,2012,Action,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
2929,PS3,2012,Action,Sony Computer Entertainment,0.13,0.4,0.0,0.16,0.7
13693,X360,2012,Fighting,Cloud Imperium Games Corporation,0.04,0.0,0.0,0.0,0.04
10023,PSP,2012,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11
16268,PSV,2012,Action,GungHo,0.0,0.0,0.01,0.0,0.01
13683,3DS,2012,Misc,Ubisoft,0.04,0.0,0.0,0.0,0.04
11877,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07
5447,PS3,2012,Action,Sega,0.09,0.08,0.14,0.03,0.33
13096,PSV,2012,Racing,D3Publisher,0.02,0.02,0.0,0.01,0.05
2141,Wii,2012,Action,Warner Bros. Interactive Entertainment,0.52,0.37,0.0,0.08,0.97
2319,PS3,2012,Action,Sony Computer Entertainment,0.42,0.32,0.01,0.15,0.9
4543,PS3,2012,Simulation,Konami Digital Entertainment,0.21,0.08,0.09,0.05,0.43
4375,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45
2334,PS3,2012,Platform,Sony Computer Entertainment,0.6,0.19,0.0,0.1,0.89
1683,PS3,2012,Action,Namco Bandai Games,0.01,0.24,0.86,0.09,1.2
2131,PC,2012,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.13,0.97
64,3DS,2012,Platform,Nintendo,3.66,3.07,2.47,0.63,9.82
16202,DS,2012,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01
13073,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
9226,WiiU,2012,Sports,Take-Two Interactive,0.08,0.04,0.0,0.01,0.14
2277,3DS,2012,Action,Marvelous Entertainment,0.41,0.17,0.29,0.05,0.91
8696,3DS,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
13645,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
6707,PC,2012,Action,Square Enix,0.03,0.17,0.0,0.04,0.25
172,X360,2012,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3
2162,3DS,2012,Role-Playing,Square Enix,0.0,0.0,0.96,0.0,0.96
11959,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
2266,PS3,2012,Sports,Sony Computer Entertainment,0.86,0.0,0.0,0.06,0.92
8681,Wii,2012,Action,THQ,0.12,0.02,0.0,0.01,0.16
11960,PSV,2012,Role-Playing,Falcom Corporation,0.0,0.0,0.07,0.0,0.07
8679,X360,2012,Simulation,Konami Digital Entertainment,0.11,0.04,0.0,0.01,0.16
4993,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.17,0.18,0.0,0.03,0.38
8678,3DS,2012,Misc,Nintendo,0.0,0.0,0.16,0.0,0.16
1703,X360,2012,Misc,Ubisoft,0.9,0.2,0.0,0.08,1.19
3011,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67
9210,PSV,2012,Fighting,Sony Computer Entertainment,0.06,0.06,0.0,0.03,0.14
9211,PS3,2012,Action,Ubisoft Annecy,0.0,0.0,0.14,0.0,0.14
7109,PS3,2012,Adventure,Sony Computer Entertainment,0.19,0.01,0.0,0.02,0.23
13671,PC,2012,Sports,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04
16403,PSV,2012,Adventure,Sony Computer Entertainment,0.01,0.0,0.0,0.0,0.01
11963,PS3,2012,Shooter,Namco Bandai Games,0.03,0.03,0.0,0.01,0.07
4476,X360,2012,Action,Capcom,0.28,0.11,0.01,0.03,0.44
11966,X360,2012,Misc,505 Games,0.0,0.06,0.0,0.01,0.07
1706,PS3,2012,Action,Capcom,0.48,0.25,0.36,0.1,1.18
4862,PS3,2012,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.4
16214,PSP,2012,Action,FuRyu,0.0,0.0,0.01,0.0,0.01
5199,WiiU,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
12493,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
5581,PSP,2012,Fighting,Namco Bandai Games,0.0,0.0,0.32,0.0,0.32
9482,Wii,2012,Misc,Ubisoft,0.01,0.1,0.0,0.02,0.13
11521,3DS,2012,Action,FuRyu,0.0,0.0,0.08,0.0,0.08
12485,X360,2012,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06
12158,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
2029,WiiU,2012,Action,Ubisoft,0.53,0.36,0.05,0.08,1.02
2574,X360,2012,Action,Activision,0.48,0.25,0.0,0.07,0.8
16174,Wii,2012,Misc,Nordic Games,0.0,0.01,0.0,0.0,0.01
13396,PSP,2012,Action,Idea Factory,0.0,0.0,0.05,0.0,0.05
8951,3DS,2012,Platform,Ubisoft,0.06,0.08,0.0,0.01,0.15
2017,Wii,2012,Action,Disney Interactive Studios,0.72,0.23,0.0,0.08,1.03
16165,PSP,2012,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01
13974,PSP,2012,Action,Idea Factory,0.0,0.0,0.04,0.0,0.04
2789,PS3,2012,Fighting,Atlus,0.3,0.12,0.24,0.07,0.74
8954,X360,2012,Role-Playing,Deep Silver,0.05,0.08,0.0,0.01,0.15
3260,PSV,2012,Sports,Electronic Arts,0.17,0.34,0.02,0.09,0.62
9683,PSV,2012,Action,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
9676,PC,2012,Action,Square Enix,0.06,0.05,0.0,0.02,0.12
13356,X360,2012,Racing,Atari,0.04,0.0,0.0,0.0,0.05
8504,Wii,2012,Action,Activision,0.11,0.04,0.0,0.01,0.16
9451,PS3,2012,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.13
4595,PSV,2012,Role-Playing,GungHo,0.22,0.01,0.16,0.03,0.42
3095,PS3,2012,Sports,Electronic Arts,0.33,0.22,0.0,0.1,0.65
8452,X360,2012,Action,Sega,0.11,0.02,0.02,0.01,0.17
2530,PS3,2012,Action,Sony Computer Entertainment,0.67,0.07,0.0,0.07,0.82
12311,3DS,2012,Action,Ackkstudios,0.0,0.0,0.06,0.0,0.06
4700,X360,2012,Action,Electronic Arts,0.28,0.1,0.0,0.03,0.41
9462,X360,2012,Misc,Capcom,0.08,0.03,0.02,0.01,0.13
3046,X360,2012,Sports,Electronic Arts,0.51,0.11,0.0,0.05,0.67
9940,X360,2012,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.12
1402,3DS,2012,Role-Playing,Nintendo,0.5,0.32,0.49,0.07,1.38
12520,3DS,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
2552,3DS,2012,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.81
2677,DS,2012,Action,Warner Bros. Interactive Entertainment,0.43,0.27,0.0,0.06,0.77
1405,PSV,2012,Role-Playing,Atlus,0.46,0.34,0.38,0.21,1.38
4798,Wii,2012,Action,Activision,0.38,0.0,0.0,0.03,0.4
2581,X360,2012,Role-Playing,Capcom,0.42,0.24,0.07,0.06,0.8
1397,PS3,2012,Action,THQ,0.51,0.62,0.0,0.26,1.39
73,3DS,2012,Simulation,Nintendo,2.01,2.32,4.36,0.41,9.09
2582,X360,2012,Action,THQ,0.45,0.28,0.0,0.07,0.8
5591,X360,2012,Fighting,Ubisoft Annecy,0.19,0.08,0.03,0.02,0.32
11797,PSP,2012,Adventure,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
5281,X360,2012,Fighting,Namco Bandai Games,0.19,0.12,0.01,0.03,0.35
11798,GC,2012,Racing,Unknown,0.06,0.01,0.0,0.0,0.07
16482,X360,2012,Fighting,Namco Bandai Games,0.01,0.0,0.0,0.0,0.01
2761,X360,2012,Adventure,Avanquest Software,0.55,0.14,0.0,0.05,0.75
16369,PSP,2012,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01
12211,PSV,2012,Racing,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07
12389,PSV,2012,Action,D3Publisher,0.0,0.0,0.06,0.0,0.06
16485,PSP,2012,Action,Broccoli,0.0,0.0,0.01,0.0,0.01
8462,PS3,2012,Role-Playing,Compile Heart,0.05,0.03,0.06,0.02,0.16
13376,PSP,2012,Misc,Idea Factory,0.0,0.0,0.05,0.0,0.05
13375,PSV,2012,Adventure,Level 5,0.0,0.0,0.05,0.0,0.05
3278,3DS,2012,Adventure,Namco Bandai Games,0.0,0.0,0.62,0.0,0.62
13282,PSP,2012,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05
4739,PS3,2012,Action,Activision,0.19,0.15,0.0,0.07,0.41
14027,PSP,2012,Action,Capcom,0.0,0.0,0.04,0.0,0.04
81,DS,2012,Role-Playing,Nintendo,2.91,1.86,3.14,0.43,8.33
2769,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.41,0.27,0.0,0.06,0.74
6617,PS3,2012,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0.0,0.06,0.25
2647,X360,2012,Action,Capcom,0.55,0.15,0.03,0.06,0.78
1931,PS3,2012,Racing,Codemasters,0.12,0.64,0.05,0.25,1.07
4774,PS3,2012,Action,Capcom,0.18,0.12,0.06,0.05,0.41
4773,PC,2012,Action,Electronic Arts,0.02,0.31,0.0,0.07,0.41
2784,PS3,2012,Fighting,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74
12437,PS3,2012,Action,Sega,0.0,0.0,0.06,0.0,0.06
12212,X360,2012,Misc,Unknown,0.06,0.0,0.0,0.0,0.07
16049,PSP,2012,Action,Quinrose,0.0,0.0,0.01,0.0,0.01
2598,PS3,2012,Adventure,Avanquest Software,0.4,0.25,0.03,0.11,0.79
2640,PS3,2012,Action,Sony Computer Entertainment,0.72,0.0,0.0,0.06,0.78
11763,Wii,2012,Misc,505 Games,0.0,0.07,0.0,0.01,0.07
3066,Wii,2012,Puzzle,Namco Bandai Games,0.0,0.0,0.66,0.0,0.66
5588,PSV,2012,Sports,Electronic Arts,0.3,0.0,0.0,0.03,0.32
13988,PS3,2012,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04
13290,PS3,2012,Shooter,Capcom,0.0,0.0,0.05,0.0,0.05
82,PS3,2012,Action,Electronic Arts,1.06,5.05,0.13,2.01,8.24
11508,PSP,2012,Adventure,Acquire,0.0,0.0,0.08,0.0,0.08
4715,PS3,2012,Action,Electronic Arts,0.37,0.0,0.0,0.04,0.41
6949,WiiU,2012,Action,Disney Interactive Studios,0.14,0.07,0.01,0.02,0.24
16480,PS3,2012,Simulation,5pb,0.0,0.0,0.01,0.0,0.01
11826,X360,2012,Simulation,Mad Catz,0.07,0.0,0.0,0.01,0.07
14096,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
14112,PS3,2012,Action,505 Games,0.0,0.03,0.0,0.01,0.03
7063,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
9418,X360,2012,Fighting,Atlus,0.08,0.02,0.03,0.01,0.13
11743,PSV,2012,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
8526,Wii,2012,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16
12596,PSP,2012,Simulation,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
16081,PS3,2012,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01
13901,DS,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
2828,Wii,2012,Action,Electronic Arts,0.19,0.46,0.0,0.08,0.72
9737,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
5561,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.1,0.15,0.0,0.07,0.33
16315,DS,2012,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01
12108,PC,2012,Action,Nordic Games,0.0,0.06,0.0,0.01,0.07
1498,PSP,2012,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0.0,0.28,1.32
2740,PS3,2012,Action,Activision,0.36,0.28,0.0,0.11,0.75
5232,PSP,2012,Strategy,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
1497,X360,2012,Action,Activision,0.75,0.45,0.0,0.11,1.32
1528,PS3,2012,Sports,Electronic Arts,0.11,0.92,0.0,0.25,1.29
1975,PS3,2012,Action,THQ,0.55,0.34,0.03,0.13,1.05
12634,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
8929,XB,2012,Sports,Unknown,0.11,0.03,0.0,0.01,0.15
9664,WiiU,2012,Action,Ubisoft,0.07,0.04,0.0,0.01,0.12
12626,Wii,2012,Action,Sega,0.05,0.0,0.0,0.0,0.06
12625,PSP,2012,Action,5pb,0.0,0.0,0.06,0.0,0.06
2467,PS3,2012,Fighting,Capcom,0.42,0.22,0.1,0.1,0.84
185,X360,2012,Action,Electronic Arts,1.08,3.48,0.03,0.58,5.18
11839,PS3,2012,Sports,Ackkstudios,0.0,0.0,0.07,0.0,0.07
8544,PS3,2012,Action,Activision,0.12,0.02,0.0,0.02,0.16
16425,PSP,2012,Adventure,5pb,0.0,0.0,0.01,0.0,0.01
11786,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
1889,PS3,2012,Action,Activision,0.35,0.52,0.0,0.22,1.09
13188,3DS,2012,Action,Genki,0.0,0.0,0.05,0.0,0.05
13190,Wii,2012,Misc,Nintendo,0.0,0.05,0.0,0.0,0.05
4441,PS3,2012,Action,Tecmo Koei,0.19,0.1,0.11,0.05,0.44
9414,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13
6834,PSV,2012,Fighting,Capcom,0.14,0.05,0.01,0.04,0.24
13915,WiiU,2012,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04
2489,X360,2012,Misc,Microsoft Game Studios,0.57,0.2,0.0,0.06,0.83
2499,PS3,2012,Action,Activision,0.31,0.37,0.0,0.14,0.83
1901,X360,2012,Action,Electronic Arts,1.02,0.0,0.0,0.06,1.08
1948,PS3,2012,Action,Square Enix,0.31,0.5,0.05,0.19,1.06
1986,DS,2012,Role-Playing,Nintendo,0.58,0.06,0.37,0.04,1.05
2695,PSV,2012,Fighting,Warner Bros. Interactive Entertainment,0.47,0.18,0.0,0.12,0.76
12556,X360,2012,Action,505 Games,0.03,0.02,0.0,0.0,0.06
12557,3DS,2012,Fighting,Take-Two Interactive,0.06,0.0,0.0,0.0,0.06
2743,X360,2012,Action,Activision,0.43,0.26,0.0,0.06,0.75
2816,PS3,2012,Action,Sony Computer Entertainment,0.47,0.14,0.02,0.09,0.73
2066,X360,2012,Action,THQ,0.72,0.21,0.0,0.07,1.0
2698,PS3,2012,Fighting,Namco Bandai Games,0.35,0.24,0.07,0.1,0.76
5156,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.17,0.13,0.0,0.06,0.37
4424,X360,2012,Action,Activision,0.28,0.13,0.0,0.04,0.44
5231,PS3,2012,Shooter,Activision,0.11,0.17,0.0,0.07,0.36
12294,X360,2012,Fighting,Tecmo Koei,0.03,0.01,0.02,0.0,0.06
14091,PSP,2012,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04
8451,PC,2012,Simulation,Electronic Arts,0.0,0.13,0.0,0.03,0.17
7059,PC,2012,Role-Playing,Deep Silver,0.0,0.19,0.0,0.04,0.23
6792,WiiU,2012,Sports,Electronic Arts,0.22,0.0,0.0,0.02,0.24
2824,PC,2012,Strategy,Take-Two Interactive,0.26,0.36,0.0,0.1,0.72
13922,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13920,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
2821,X360,2012,Sports,Electronic Arts,0.38,0.28,0.0,0.06,0.72
2822,3DS,2012,Simulation,Nintendo,0.16,0.02,0.53,0.01,0.72
8946,3DS,2013,Action,Nippon Columbia,0.0,0.0,0.15,0.0,0.15
7826,PC,2013,Action,Ubisoft,0.04,0.13,0.0,0.03,0.19
6015,X360,2013,Strategy,Activision,0.16,0.11,0.0,0.03,0.29
15038,X360,2013,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
865,X360,2013,Shooter,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
749,X360,2013,Sports,Electronic Arts,1.97,0.07,0.0,0.13,2.18
5242,PC,2013,Strategy,THQ,0.06,0.25,0.0,0.05,0.36
13326,PS3,2013,Adventure,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05
13304,3DS,2013,Action,Capcom,0.0,0.0,0.05,0.0,0.05
14818,WiiU,2013,Action,Little Orbit,0.02,0.0,0.0,0.0,0.03
731,XOne,2013,Action,Ubisoft,1.47,0.55,0.0,0.19,2.21
2170,PS3,2013,Fighting,Namco Bandai Games,0.32,0.33,0.15,0.15,0.96
15858,PC,2013,Action,Capcom,0.0,0.01,0.0,0.0,0.02
7951,3DS,2013,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
7969,3DS,2013,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
6040,3DS,2013,Action,Disney Interactive Studios,0.16,0.1,0.0,0.02,0.29
